A00087            00105Q         X,6901800243748,0,59,1,0,0,0,22,22
A00134            002003         X,6901800012702,0,0,1,1,0,0,21,21
A00134            002003         X,6901800012702,0,0,1,1,0,0,22,22
A00134            002004         X,6901800093374,0,0,1,1,0,0,21,21
A00134            002004         X,6901800093374,0,0,0,0,0,0,22,22
A00134            003003         X,6901800012719,0,0,2,2,0,0,21,21
A00134            003003         X,6901800012719,0,0,2,2,0,0,22,22
A00134            003004         X,6901800093381,0,0,1,1,0,0,21,21
A00134            003004         X,6901800093381,0,0,0,0,0,0,22,22
211109            00600D         X,6190000019493,0,3,0,0,0,0,21,21
211109            00600D         X,6190000019493,0,1,1,1,0,0,22,22
A00134            004003         X,6901800012726,0,0,2,2,0,0,21,21
A00134            004003         X,6901800012726,0,0,7,7,0,0,22,22
A00134            004004         X,6901800093398,0,0,1,1,0,0,21,21
A00134            004004         X,6901800093398,0,0,3,3,0,0,22,22
A00134            005003         X,6901800012733,0,0,3,3,0,0,21,21
A00134            005003         X,6901800012733,0,0,3,3,0,0,22,22
A00134            005004         X,6901800093404,0,0,1,1,0,0,21,21
A00134            005004         X,6901800093404,0,0,5,5,0,0,22,22
A00222            001004         X,6191800110137,0,3,1,1,0,0,21,21
A00222            001004         X,6191800110137,0,3,3,3,0,0,22,22
A00134            006003         X,6901800012740,0,0,1,1,0,0,21,21
A00134            006003         X,6901800012740,0,0,3,3,0,0,22,22
A00134            006004         X,6901800093411,0,0,2,2,0,0,21,21
A00134            006004         X,6901800093411,0,0,2,2,0,0,22,22
A00070            004003         X,6901800009184,0,0,4,4,0,0,21,21
A00070            004003         X,6901800009184,0,0,3,3,0,0,22,22
A00134            007003         X,6901800012757,0,0,0,0,0,0,21,21
A00134            007003         X,6901800012757,0,0,1,1,0,0,22,22
A00134            007004         X,6901800093428,0,0,1,1,0,0,21,21
A00134            007004         X,6901800093428,0,0,2,2,0,0,22,22
A00259            00602B         X,6901800148333,0,0,4,4,0,0,21,21
A00259            00602B         X,6901800148333,0,0,5,5,0,0,22,22
801173            003003         X,6000000491284,0,0,4,4,0,0,21,21
801173            003003         X,6000000491284,0,0,2,2,0,0,22,22
A00165            002004         X,6901800021797,0,0,2,2,0,0,21,21
A00165            002004         X,6901800021797,0,0,2,2,0,0,22,22
A00165            00200A         X,6901800021711,0,1,1,1,0,0,21,21
A00165            00200A         X,6901800021711,0,1,2,2,0,0,22,22
801173            003006         X,6000000491406,0,0,1,1,0,0,21,21
801173            003006         X,6000000491406,0,0,1,1,0,0,22,22
A00222            00100S         X,6191800110120,0,3,0,0,0,0,21,21
A00222            00100S         X,6191800110120,0,3,0,0,0,0,22,22
801173            00300D         X,6000000491468,0,0,3,3,0,0,21,21
801173            00300D         X,6000000491468,0,0,1,1,0,0,22,22
A00298            00100F         X,6901800213260,0,0,5,5,0,0,21,21
A00298            00100F         X,6901800213260,0,0,3,3,0,0,22,22
A00165            00200W         X,6901800221333,0,1,0,0,0,0,21,21
A00165            00200W         X,6901800221333,0,1,3,3,0,0,22,22
211109            00700D         X,6190000019509,0,1,0,0,0,0,21,21
211109            00700D         X,6190000019509,0,1,0,0,0,0,22,22
801173            004001         X,6000000491352,0,29,0,0,0,0,21,21
801173            004001         X,6000000491352,-1,1,1,1,0,0,22,22
211110            00100D         X,6190000019875,0,2,0,0,0,0,21,21
211110            00100D         X,6190000019875,0,2,0,0,0,0,22,22
211110            00200D         X,6190000019882,0,2,0,0,0,0,21,21
211110            00200D         X,6190000019882,0,2,1,1,0,0,22,22
A00165            003004         X,6901800021803,0,0,3,3,0,0,21,21
A00165            003004         X,6901800021803,0,0,5,5,0,0,22,22
A00165            00300A         X,6901800021728,0,3,2,2,0,0,21,21
A00165            00300A         X,6901800021728,0,3,3,3,0,0,22,22
A00300            00100Q         X,6901800213659,0,0,6,6,0,0,21,21
A00300            00100Q         X,6901800213659,0,0,2,2,0,0,22,22
A00223            001004         X,6191800110151,0,3,0,0,0,0,21,21
A00223            001004         X,6191800110151,0,3,0,0,0,0,22,22
A00070            005003         X,6901800009191,0,0,2,2,0,0,21,21
A00070            005003         X,6901800009191,0,0,4,4,0,0,22,22
A00070            006003         X,6901800009207,0,0,2,2,0,0,21,21
A00070            006003         X,6901800009207,0,0,2,2,0,0,22,22
A00165            00300W         X,6901800221340,0,2,0,0,0,0,21,21
A00165            00300W         X,6901800221340,0,2,0,0,0,0,22,22
A00070            007003         X,6901800009214,0,0,1,1,0,0,21,21
A00070            007003         X,6901800009214,0,0,1,1,0,0,22,22
A00165            004004         X,6901800021810,0,0,7,7,0,0,21,21
A00165            004004         X,6901800021810,0,0,5,5,0,0,22,22
A00023            001004         X,6191800026414,0,91,6,6,0,0,21,21
A00023            001004         X,6191800026414,0,59,2,3,0,0,22,22
A00023            00100Q         X,6191800026407,0,125,2,2,0,0,21,21
A00023            00100Q         X,6191800026407,0,93,4,4,0,0,22,22
211110            00300D         X,6190000019899,0,2,0,0,0,0,21,21
211110            00300D         X,6190000019899,0,2,0,0,0,0,22,22
A00309            002003         X,6901800213765,0,0,-1,-1,0,0,21,21
A00309            002003         X,6901800213765,0,0,3,3,0,0,22,22
A00026            001003         X,6191800026889,0,16,1,1,0,0,21,21
A00026            001003         X,6191800026889,0,3,2,2,0,0,22,22
A00223            00100K         X,6191800110144,0,2,0,0,0,0,21,21
A00223            00100K         X,6191800110144,0,2,0,0,0,0,22,22
A00261            00600X         X,6901800148494,0,14,7,7,0,0,21,21
A00261            00600X         X,6901800148494,0,14,5,5,0,0,22,22
A00224            001007         X,6191800110168,0,2,0,0,0,0,21,21
A00224            001007         X,6191800110168,0,2,0,0,0,0,22,22
211110            00400D         X,6190000019905,0,2,0,0,0,0,21,21
211110            00400D         X,6190000019905,0,2,1,1,0,0,22,22
211110            00500D         X,6190000019912,0,1,0,0,0,0,21,21
211110            00500D         X,6190000019912,0,1,1,1,0,0,22,22
A00072            002003         X,6901800009481,0,9,1,1,0,0,21,21
A00072            002003         X,6901800009481,0,9,2,2,0,0,22,22
A00072            002004         X,6901800009405,0,12,0,0,0,0,21,21
A00072            002004         X,6901800009405,0,12,1,1,0,0,22,22
A00072            002014         X,6901800221258,0,1,0,0,0,0,21,21
A00072            002014         X,6901800221258,0,1,1,1,0,0,22,22
A00072            003003         X,6901800009498,0,15,1,1,0,0,21,21
A00072            003003         X,6901800009498,0,15,3,3,0,0,22,22
A00072            003004         X,6901800009412,0,49,0,0,0,0,21,21
A00072            003004         X,6901800009412,0,49,1,1,0,0,22,22
A00072            003014         X,6901800221265,0,1,1,1,0,0,21,21
A00072            003014         X,6901800221265,0,2,2,2,0,0,22,22
A00229            001003         X,6191800110212,0,3,0,0,0,0,21,21
A00229            001003         X,6191800110212,0,3,0,0,0,0,22,22
A00309            003003         X,6901800213772,0,0,1,1,0,0,21,21
A00309            003003         X,6901800213772,0,0,1,2,0,0,22,22
A00026            001004         X,6191800026902,0,3,1,1,0,0,21,21
A00026            001004         X,6191800026902,0,3,3,3,0,0,22,22
A00264            001003         X,6191800121089,0,0,3,3,0,0,21,21
A00264            001003         X,6191800121089,0,0,2,2,0,0,22,22
A00026            00100Q         X,6191800026896,0,3,3,2,0,0,21,21
A00026            00100Q         X,6191800026896,0,3,3,3,0,0,22,22
A00026            00100R         X,6191800026919,0,3,1,2,0,0,21,21
A00026            00100R         X,6191800026919,0,3,7,7,0,0,22,22
801173            004003         X,6000000491291,0,0,3,3,0,0,21,21
801173            004003         X,6000000491291,0,0,3,3,0,0,22,22
211110            00600D         X,6190000019929,0,1,0,0,0,0,21,21
211110            00600D         X,6190000019929,0,1,0,0,0,0,22,22
A00165            00400A         X,6901800021735,0,15,3,3,0,0,21,21
A00165            00400A         X,6901800021735,0,15,4,4,0,0,22,22
A00309            004003         X,6901800213789,0,0,1,1,0,0,21,21
A00309            004003         X,6901800213789,0,0,3,2,0,0,22,22
A00264            001004         X,6191800121058,0,0,3,3,0,0,21,21
A00264            001004         X,6191800121058,0,0,5,5,0,0,22,22
A00165            00400W         X,6901800221357,0,2,0,0,0,0,21,21
A00165            00400W         X,6901800221357,0,2,1,1,0,0,22,22
A00229            001004         X,6191800110205,0,3,0,0,0,0,21,21
A00229            001004         X,6191800110205,0,3,1,1,0,0,22,22
A00165            005004         X,6901800021827,0,0,8,8,0,0,21,21
A00165            005004         X,6901800021827,0,0,7,7,0,0,22,22
801173            004006         X,6000000491413,0,0,0,0,0,0,21,21
801173            004006         X,6000000491413,0,0,5,5,0,0,22,22
A00165            00500A         X,6901800021742,0,35,3,3,0,0,21,21
A00165            00500A         X,6901800021742,0,35,3,3,0,0,22,22
A00264            001008         X,6191800121096,0,0,0,0,0,0,21,21
A00264            001008         X,6191800121096,0,0,0,0,0,0,22,22
A00264            00100X         X,6191800121072,0,0,0,0,0,0,21,21
A00264            00100X         X,6191800121072,0,0,1,1,0,0,22,22
A00309            005003         X,6901800213796,0,0,3,3,0,0,21,21
A00309            005003         X,6901800213796,0,0,2,2,0,0,22,22
A00028            001003         X,6191800026759,0,17,1,1,0,0,21,21
A00028            001003         X,6191800026759,0,3,-1,-1,0,0,22,22
A00072            004003         X,6901800009504,0,24,4,4,0,0,21,21
A00072            004003         X,6901800009504,0,24,2,2,0,0,22,22
A00028            00100S         X,6191800026766,0,3,3,3,0,0,21,21
A00028            00100S         X,6191800026766,0,3,5,5,0,0,22,22
A00072            004004         X,6901800009429,0,56,4,4,0,0,21,21
A00072            004004         X,6901800009429,0,56,3,3,0,0,22,22
A00072            004014         X,6901800221272,0,28,0,0,0,0,21,21
A00072            004014         X,6901800221272,0,28,0,0,0,0,22,22
A00072            005003         X,6901800009511,0,24,3,3,0,0,21,21
A00072            005003         X,6901800009511,0,24,1,1,0,0,22,22
211110            00700D         X,6190000019936,0,1,0,0,0,0,21,21
211110            00700D         X,6190000019936,0,1,0,0,0,0,22,22
211111            00100D         X,6190000019943,0,21,0,0,0,0,21,21
211111            00100D         X,6190000019943,0,16,1,0,0,0,22,22
A00165            00500W         X,6901800221364,0,2,0,0,0,0,21,21
A00165            00500W         X,6901800221364,0,2,2,2,0,0,22,22
211111            00200D         X,6190000019950,0,25,0,0,0,0,21,21
211111            00200D         X,6190000019950,0,20,1,1,0,0,22,22
A00165            006004         X,6901800021834,0,0,7,7,0,0,21,21
A00165            006004         X,6901800021834,0,0,3,3,0,0,22,22
A00165            00600A         X,6901800021759,0,5,0,0,0,0,21,21
A00165            00600A         X,6901800021759,0,5,0,0,0,0,22,22
A00309            006003         X,6901800213802,0,0,1,1,0,0,21,21
A00309            006003         X,6901800213802,0,0,0,0,0,0,22,22
A00309            007003         X,6901800213819,0,0,1,1,0,0,21,21
A00309            007003         X,6901800213819,0,0,0,0,0,0,22,22
A00318            001003         X,6901800221487,0,6,0,0,0,0,21,21
A00318            001003         X,6901800221487,0,6,0,0,0,0,22,22
A00322            00101F         X,6901800221524,0,4,1,1,0,0,22,22
A00323            00101Y         X,6901800231462,0,3,6,6,0,0,21,21
A00323            00101Y         X,6901800231462,0,3,3,3,0,0,22,22
A00324            001001         X,6901800221548,0,0,0,0,0,0,21,21
A00324            001001         X,6901800221548,0,0,0,0,0,0,22,22
A00028            00100T         X,6191800026773,0,125,1,1,0,0,21,21
A00028            00100T         X,6191800026773,0,93,0,0,0,0,22,22
A00165            00600W         X,6901800221371,0,2,0,0,0,0,21,21
A00165            00600W         X,6901800221371,0,2,1,1,0,0,22,22
A00165            007004         X,6901800021841,0,0,6,6,0,0,21,21
A00165            007004         X,6901800021841,0,0,2,2,0,0,22,22
A00264            001022         X,6191800121065,0,0,0,0,0,0,21,21
A00264            001022         X,6191800121065,0,0,2,2,0,0,22,22
A00165            00700A         X,6901800021766,0,1,0,0,0,0,21,21
A00165            00700A         X,6901800021766,0,1,0,0,0,0,22,22
A00231            001001         X,6191800110243,0,3,0,0,0,0,21,21
A00231            001001         X,6191800110243,0,3,0,0,0,0,22,22
801173            00400D         X,6000000491475,0,0,1,1,0,0,21,21
801173            00400D         X,6000000491475,0,0,2,2,0,0,22,22
A00328            001003         X,6901800221593,0,0,2,2,0,0,21,21
A00328            001003         X,6901800221593,0,0,1,1,0,0,22,22
211111            00300D         X,6190000019967,0,5,0,0,0,0,21,21
211111            00300D         X,6190000019967,0,2,2,2,0,0,22,22
A00072            005004         X,6901800009436,0,56,4,4,0,0,21,21
A00072            005004         X,6901800009436,0,56,1,1,0,0,22,22
A00030            001003         X,6191800026674,0,3,0,0,0,0,21,21
A00030            001003         X,6191800026674,0,4,2,2,0,0,22,22
A00231            001003         X,6191800110250,0,3,1,1,0,0,21,21
A00231            001003         X,6191800110250,0,3,0,0,0,0,22,22
A00030            001004         X,6191800026704,0,48,0,0,0,0,21,21
A00030            001004         X,6191800026704,0,32,2,2,0,0,22,22
A00072            005014         X,6901800221289,0,29,0,0,0,0,21,21
A00072            005014         X,6901800221289,0,29,1,1,0,0,22,22
A00030            00100Q         X,6191800026681,0,3,1,1,0,0,21,21
A00030            00100Q         X,6191800026681,0,3,0,0,0,0,22,22
A00233            001003         X,6191800110274,0,2,0,0,0,0,21,21
A00072            006003         X,6901800009528,0,15,0,0,0,0,21,21
A00072            006003         X,6901800009528,0,15,1,1,0,0,22,22
A00072            006004         X,6901800009443,0,0,1,1,0,0,21,21
A00072            006004         X,6901800009443,0,0,1,1,0,0,22,22
A00030            00100S         X,6191800026698,0,4,0,0,0,0,21,21
A00030            00100S         X,6191800026698,0,4,2,2,0,0,22,22
A00072            006014         X,6901800221296,0,2,0,0,0,0,21,21
A00072            006014         X,6901800221296,0,1,0,0,0,0,22,22
A00030            00100U         X,6191800026711,0,64,0,0,0,0,21,21
A00030            00100U         X,6191800026711,0,48,0,0,0,0,22,22
A00072            007003         X,6901800009535,0,3,0,0,0,0,21,21
A00072            007003         X,6901800009535,0,3,1,1,0,0,22,22
A00032            001003         X,6191800026810,0,93,0,-1,0,0,21,21
A00032            001003         X,6191800026810,0,61,1,1,0,0,22,22
A00337            001003         X,6901800225355,0,3,4,4,0,0,21,21
A00337            001003         X,6901800225355,0,3,2,2,0,0,22,22
A00072            007004         X,6901800009450,0,10,0,0,0,0,21,21
A00072            007004         X,6901800009450,0,10,0,0,0,0,22,22
A00032            001004         X,6191800026834,0,122,0,0,0,0,21,21
A00032            001004         X,6191800026834,1,3,3,4,0,0,22,22
A00165            00700W         X,6901800221388,0,1,0,0,0,0,21,21
A00165            00700W         X,6901800221388,0,1,0,0,0,0,22,22
A00341            00101K         X,6901800225393,0,17,3,3,0,0,21,21
A00341            00101K         X,6901800225393,0,17,2,2,0,0,22,22
A00072            007014         X,6901800221302,0,1,0,0,0,0,21,21
A00072            007014         X,6901800221302,0,1,0,0,0,0,22,22
A00171            002003         X,6901800022435,0,1,-2,-2,0,0,21,21
A00171            002003         X,6901800022435,0,2,2,2,0,0,22,22
A00073            002003         X,6901800009641,0,0,0,0,0,0,21,21
A00073            002003         X,6901800009641,0,0,1,1,0,0,22,22
A00171            002004         X,6901800022596,0,0,3,3,0,0,21,21
A00171            002004         X,6901800022596,0,0,7,7,0,0,22,22
A00073            00200D         X,6901800009566,0,0,-1,-1,0,0,21,21
A00073            00200D         X,6901800009566,0,0,1,1,0,0,22,22
A00171            00200A         X,6901800022510,0,18,0,0,0,0,21,21
A00171            00200A         X,6901800022510,0,18,0,0,0,0,22,22
A00171            003003         X,6901800022442,0,1,0,0,0,0,21,21
A00171            003003         X,6901800022442,0,1,4,4,0,0,22,22
A00171            003004         X,6901800022602,0,0,7,7,0,0,21,21
A00171            003004         X,6901800022602,0,0,4,4,0,0,22,22
A00171            00300A         X,6901800022527,0,39,-2,-2,0,0,21,21
A00171            00300A         X,6901800022527,0,39,8,8,0,0,22,22
A00171            004003         X,6901800022459,0,2,5,5,0,0,21,21
A00171            004003         X,6901800022459,0,2,3,3,0,0,22,22
A00171            004004         X,6901800022619,0,0,3,4,0,0,21,21
A00171            004004         X,6901800022619,0,0,11,10,0,0,22,22
A00171            00400A         X,6901800022534,0,35,5,5,0,0,21,21
A00171            00400A         X,6901800022534,0,35,4,4,0,0,22,22
A00171            005003         X,6901800022466,0,2,3,3,0,0,21,21
A00171            005003         X,6901800022466,0,2,5,5,0,0,22,22
A00171            005004         X,6901800022626,0,0,4,4,0,0,21,21
A00171            005004         X,6901800022626,0,0,5,6,0,0,22,22
A00032            00100Q         X,6191800026827,0,91,5,5,0,0,21,21
A00032            00100Q         X,6191800026827,0,59,3,3,0,0,22,22
A00171            00500A         X,6901800022541,0,24,6,6,0,0,21,21
A00171            00500A         X,6901800022541,0,24,4,4,0,0,22,22
A00171            006003         X,6901800022473,0,1,1,1,0,0,21,21
A00171            006003         X,6901800022473,0,1,2,2,0,0,22,22
A00171            006004         X,6901800022633,0,0,4,4,0,0,21,21
A00171            006004         X,6901800022633,0,0,6,6,0,0,22,22
A00171            00600A         X,6901800022558,0,20,7,7,0,0,21,21
A00171            00600A         X,6901800022558,0,20,6,6,0,0,22,22
A00171            007003         X,6901800022480,0,1,1,1,0,0,21,21
A00171            007003         X,6901800022480,0,1,1,1,0,0,22,22
A00171            007004         X,6901800022640,0,0,2,2,0,0,21,21
A00171            007004         X,6901800022640,0,0,1,1,0,0,22,22
A00171            00700A         X,6901800022565,0,4,3,3,0,0,21,21
A00171            00700A         X,6901800022565,0,4,3,3,0,0,22,22
A00174            002001         X,6901800092650,0,0,1,1,0,0,21,21
A00174            002001         X,6901800092650,0,0,1,1,0,0,22,22
801173            005001         X,6000000491369,0,1,0,0,0,0,21,21
801173            005001         X,6000000491369,1,1,0,0,0,0,22,22
A00174            002002         X,6901800092810,0,0,0,0,0,0,21,21
A00174            002002         X,6901800092810,0,0,1,1,0,0,22,22
A00073            003003         X,6901800009658,0,0,2,2,0,0,21,21
A00073            003003         X,6901800009658,0,0,4,4,0,0,22,22
A00174            002003         X,6901800092575,0,0,1,1,0,0,21,21
A00073            00300D         X,6901800009573,0,0,-2,-2,0,0,21,21
A00073            00300D         X,6901800009573,0,0,-1,-1,0,0,22,22
A00174            002003         X,6901800092575,0,0,1,1,0,0,22,22
A00174            002004         X,6901800092735,0,0,1,1,0,0,21,21
A00174            002004         X,6901800092735,0,0,1,1,0,0,22,22
A00073            004003         X,6901800009665,0,0,3,3,0,0,21,21
A00073            004003         X,6901800009665,0,0,4,4,0,0,22,22
A00174            003001         X,6901800092667,0,0,2,2,0,0,21,21
A00174            003001         X,6901800092667,0,0,3,3,0,0,22,22
A00073            00400D         X,6901800009580,0,0,0,0,0,0,21,21
A00073            00400D         X,6901800009580,0,0,2,2,0,0,22,22
A00174            003002         X,6901800092827,0,0,0,0,0,0,21,21
A00174            003002         X,6901800092827,0,0,0,0,0,0,22,22
A00073            005003         X,6901800009672,0,0,4,4,0,0,21,21
A00073            005003         X,6901800009672,0,0,9,9,0,0,22,22
A00174            003003         X,6901800092582,0,0,1,1,0,0,21,21
A00174            003003         X,6901800092582,0,0,1,1,0,0,22,22
A00174            003004         X,6901800092742,0,0,2,2,0,0,21,21
A00174            003004         X,6901800092742,0,0,4,4,0,0,22,22
A00174            004001         X,6901800092674,0,0,2,2,0,0,21,21
A00174            004001         X,6901800092674,0,0,3,3,0,0,22,22
A00050            002003         X,6901800093138,0,0,0,0,0,0,21,21
A00050            002003         X,6901800093138,0,0,0,0,0,0,22,22
A00174            004002         X,6901800092834,0,0,0,0,0,0,21,21
A00174            004002         X,6901800092834,0,0,0,0,0,0,22,22
A00050            00200D         X,6901800006923,0,0,0,0,0,0,21,21
A00050            00200D         X,6901800006923,0,0,0,0,0,0,22,22
A00265            00102F         X,6191800121102,0,3,2,2,0,0,21,21
A00265            00102F         X,6191800121102,0,3,1,1,0,0,22,22
A00050            003003         X,6901800093145,0,0,0,0,0,0,21,21
A00050            003003         X,6901800093145,1,0,0,0,0,0,22,22
A00174            004003         X,6901800092599,0,0,4,4,0,0,21,21
A00174            004003         X,6901800092599,0,0,3,3,0,0,22,22
A00174            004004         X,6901800092759,0,0,4,4,0,0,21,21
A00174            004004         X,6901800092759,0,0,2,2,0,0,22,22
A00174            005001         X,6901800092681,0,0,3,3,0,0,21,21
A00174            005001         X,6901800092681,0,0,0,0,0,0,22,22
A00050            00300D         X,6901800006930,0,0,0,0,0,0,21,21
A00050            00300D         X,6901800006930,0,0,0,0,0,0,22,22
A00174            005002         X,6901800092841,0,0,0,0,0,0,21,21
A00174            005002         X,6901800092841,0,0,2,2,0,0,22,22
A00050            004003         X,6901800093152,0,0,1,1,0,0,21,21
A00050            004003         X,6901800093152,0,0,1,1,0,0,22,22
A00174            005003         X,6901800092605,0,0,2,2,0,0,21,21
A00174            005003         X,6901800092605,0,0,4,4,0,0,22,22
A00050            00400D         X,6901800006947,0,0,2,2,0,0,21,21
A00050            00400D         X,6901800006947,0,0,2,2,0,0,22,22
A00174            005004         X,6901800092766,0,0,8,8,0,0,21,21
A00174            005004         X,6901800092766,0,0,2,2,0,0,22,22
A00050            005003         X,6901800093169,0,0,0,0,0,0,21,21
A00050            005003         X,6901800093169,0,0,0,0,0,0,22,22
A00174            006001         X,6901800092698,0,0,0,0,0,0,21,21
A00174            006001         X,6901800092698,0,0,0,0,0,0,22,22
A00050            00500D         X,6901800006954,0,0,1,1,0,0,21,21
A00050            00500D         X,6901800006954,-1,0,0,0,0,0,22,22
A00174            006002         X,6901800092858,0,0,0,0,0,0,21,21
A00174            006002         X,6901800092858,0,0,0,0,0,0,22,22
A00050            006003         X,6901800093176,0,0,0,0,0,0,21,21
A00174            006003         X,6901800092612,0,0,1,1,0,0,21,21
A00174            006003         X,6901800092612,0,0,2,2,0,0,22,22
A00174            006004         X,6901800092773,0,0,1,1,0,0,21,21
A00174            006004         X,6901800092773,0,0,0,0,0,0,22,22
A00073            00500D         X,6901800009597,0,0,2,2,0,0,21,21
A00073            00500D         X,6901800009597,0,0,-2,-2,0,0,22,22
A00050            006003         X,6901800093176,0,0,0,0,0,0,22,22
A00174            007001         X,6901800092704,0,0,0,0,0,0,21,21
A00174            007001         X,6901800092704,0,0,0,0,0,0,22,22
A00073            006003         X,6901800009689,0,0,3,3,0,0,21,21
A00073            006003         X,6901800009689,0,0,3,3,0,0,22,22
A00050            00600D         X,6901800006961,0,0,0,0,0,0,21,21
A00050            00600D         X,6901800006961,0,0,1,1,0,0,22,22
A00174            007002         X,6901800092865,0,0,0,0,0,0,21,21
A00174            007002         X,6901800092865,0,0,0,0,0,0,22,22
801173            005003         X,6000000491307,0,0,0,0,0,0,21,21
801173            005003         X,6000000491307,0,0,2,2,0,0,22,22
A00174            007003         X,6901800092629,0,0,0,0,0,0,21,21
A00174            007003         X,6901800092629,0,0,1,1,0,0,22,22
A00073            00600D         X,6901800009603,0,0,1,1,0,0,21,21
A00073            00600D         X,6901800009603,0,0,-1,-1,0,0,22,22
A00174            007004         X,6901800092780,0,0,1,1,0,0,21,21
A00174            007004         X,6901800092780,0,0,1,1,0,0,22,22
A00073            007003         X,6901800009696,0,0,1,1,0,0,21,21
A00073            007003         X,6901800009696,0,0,1,1,0,0,22,22
A00073            00700D         X,6901800009610,0,0,1,1,0,0,21,21
A00073            00700D         X,6901800009610,0,0,0,0,0,0,22,22
A00265            00102G         X,6191800121119,0,3,0,0,0,0,21,21
A00265            00102G         X,6191800121119,0,3,3,3,0,0,22,22
A00086            001003         X,6901800243946,0,22,0,0,0,0,21,21
A00086            001003         X,6901800243946,0,3,0,0,0,0,22,22
A00086            001006         X,6901800011071,0,5,4,4,0,0,21,21
A00086            001006         X,6901800011071,0,5,4,4,0,0,22,22
A00086            00101P         X,6901800103202,0,3,0,0,0,0,21,21
A00086            00101P         X,6901800103202,0,3,0,0,0,0,22,22
A00050            007003         X,6901800093183,0,0,0,0,0,0,21,21
A00050            007003         X,6901800093183,0,0,1,1,0,0,22,22
A00050            00700D         X,6901800006978,0,0,0,0,0,0,21,21
A00050            00700D         X,6901800006978,0,0,0,0,0,0,22,22
A00358            001001         X,6901800231486,0,0,0,0,0,0,22,22
211111            00400D         X,6190000019974,0,5,0,0,0,0,21,21
211111            00400D         X,6190000019974,0,2,0,0,0,0,22,22
A00358            001003         X,6901800231493,0,0,1,1,0,0,22,22
A00365            00100O         X,6901800243847,0,125,0,0,0,0,21,21
A00365            00100O         X,6901800243847,0,93,1,1,0,0,22,22
A00233            001003         X,6191800110274,-1,2,0,-1,0,0,22,22
211111            00500D         X,6190000019981,0,3,0,0,0,0,21,21
211111            00500D         X,6190000019981,0,1,1,1,0,0,22,22
A00242            001003         X,6901800111870,0,0,7,7,0,0,21,21
A00242            001003         X,6901800111870,0,0,2,2,0,0,22,22
A00175            00201F         X,6901800093466,0,1,2,2,0,0,21,21
A00175            00201F         X,6901800093466,0,1,2,2,0,0,22,22
801173            005006         X,6000000491420,0,0,0,0,0,0,21,21
801173            005006         X,6000000491420,0,0,0,0,0,0,22,22
A00247            006003         X,6901800115007,0,0,4,4,0,0,21,21
A00247            006003         X,6901800115007,0,0,2,2,0,0,22,22
A00175            00201G         X,6901800093541,0,0,1,1,0,0,21,21
A00175            00201G         X,6901800093541,0,0,2,2,0,0,22,22
A00247            006004         X,6901800114741,0,0,4,4,0,0,21,21
A00247            006004         X,6901800114741,0,0,0,0,0,0,22,22
A00265            00102H         X,6191800121126,0,3,0,0,0,0,21,21
A00265            00102H         X,6191800121126,0,3,0,0,0,0,22,22
801173            00500D         X,6000000491482,0,0,1,1,0,0,21,21
801173            00500D         X,6000000491482,0,0,1,1,0,0,22,22
A00265            00102I         X,6191800121133,0,3,0,0,0,0,21,21
A00265            00102I         X,6191800121133,0,3,2,2,0,0,22,22
801173            006001         X,6000000491376,0,1,0,0,0,0,21,21
801173            006001         X,6000000491376,0,1,0,0,0,0,22,22
801173            006003         X,6000000491314,0,1,0,0,0,0,21,21
801173            006003         X,6000000491314,0,1,1,1,0,0,22,22
801173            006006         X,6000000491437,0,0,1,1,0,0,21,21
801173            006006         X,6000000491437,0,0,0,0,0,0,22,22
A00175            00201H         X,6901800093626,0,1,0,0,0,0,21,21
A00175            00201H         X,6901800093626,0,1,0,0,0,0,22,22
A00365            00100S         X,6901800243854,0,108,0,0,0,0,21,21
A00365            00100S         X,6901800243854,0,76,0,0,0,0,22,22
A00247            006005         X,6901800114871,0,0,1,1,0,0,21,21
A00247            006005         X,6901800114871,0,0,2,2,0,0,22,22
A00351            001003         X,6901800225492,0,23,1,1,0,0,21,21
A00351            001003         X,6901800225492,0,23,3,3,0,0,22,22
A00409            002005         X,6901800295860,0,0,0,0,0,0,22,22
801173            00600D         X,6000000491499,0,0,0,0,0,0,21,21
801173            00600D         X,6000000491499,0,0,0,0,0,0,22,22
A00175            00301F         X,6901800093473,0,1,0,0,0,0,21,21
A00175            00301F         X,6901800093473,0,1,2,2,0,0,22,22
211111            00600D         X,6190000019998,0,10,1,1,0,0,21,21
211111            00600D         X,6190000019998,0,6,1,1,0,0,22,22
A00409            00200K         X,6901800295785,0,1,0,0,0,0,22,22
A00175            00301G         X,6901800093558,0,0,1,1,0,0,21,21
A00175            00301G         X,6901800093558,0,0,1,1,0,0,22,22
A00367            00100A         X,6191800245044,0,38,1,1,0,0,21,21
A00367            00100A         X,6191800245044,0,9,2,2,0,0,22,22
A00355            00101V         X,6901800236382,0,26,2,2,0,0,21,21
A00355            00101V         X,6901800236382,0,26,2,2,0,0,22,22
A00367            00102P         X,6191800245020,0,86,0,0,0,0,21,21
A00367            00102P         X,6191800245020,0,54,0,0,0,0,22,22
A00248            006003         X,6901800115526,0,0,5,5,0,0,21,21
A00248            006003         X,6901800115526,0,0,4,4,0,0,22,22
211111            00700D         X,6190000020000,0,1,0,0,0,0,21,21
211111            00700D         X,6190000020000,0,1,1,1,0,0,22,22
211114            00100A         X,6190000039088,0,1,0,0,0,0,21,21
